Country,CountryCode,StatsSeriesExtDim,StatsSeriesExtDimCode,2007,2008,2009,2010,2011,2012
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 45-64, total, no education",MYS.PROP.4564.NED.MF,,,,0.133501053,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 45-64, total, primary",MYS.PROP.4564.PRI.MF,,,,0.381858599,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 45-64, total, secondary",MYS.PROP.4564.SEC.MF,,,,0.31658771,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 45-64, total, tertiary",MYS.PROP.4564.TER.MF,,,,0.168052638,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, female, no education",MYS.PROP.5054.NED.FE,,,,0.177509942,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, female, primary",MYS.PROP.5054.PRI.FE,,,,0.405629399,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, female, secondary",MYS.PROP.5054.SEC.FE,,,,0.262950665,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, female, tertiary",MYS.PROP.5054.TER.FE,,,,0.153909994,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, male, no education",MYS.PROP.5054.NED.MA,,,,0.051106467,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, male, primary",MYS.PROP.5054.PRI.MA,,,,0.343035956,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, male, secondary",MYS.PROP.5054.SEC.MA,,,,0.407630874,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, male, tertiary",MYS.PROP.5054.TER.MA,,,,0.198226702,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, total, no education",MYS.PROP.5054.NED.MF,,,,0.116594402,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, total, primary",MYS.PROP.5054.PRI.MF,,,,0.375464774,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, total, secondary",MYS.PROP.5054.SEC.MF,,,,0.33267401,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 50-54, total, tertiary",MYS.PROP.5054.TER.MF,,,,0.175266814,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, female, no education",MYS.PROP.5559.NED.FE,,,,0.246012376,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, female, primary",MYS.PROP.5559.PRI.FE,,,,0.411484043,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, female, secondary",MYS.PROP.5559.SEC.FE,,,,0.20529759,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, female, tertiary",MYS.PROP.5559.TER.FE,,,,0.13720599,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, male, no education",MYS.PROP.5559.NED.MA,,,,0.073353157,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, male, primary",MYS.PROP.5559.PRI.MA,,,,0.404321397,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, male, secondary",MYS.PROP.5559.SEC.MA,,,,0.336265986,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, male, tertiary",MYS.PROP.5559.TER.MA,,,,0.18605946,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, total, no education",MYS.PROP.5559.NED.MF,,,,0.164096938,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, total, primary",MYS.PROP.5559.PRI.MF,,,,0.408085839,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, total, secondary",MYS.PROP.5559.SEC.MF,,,,0.267433476,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 55-59, total, tertiary",MYS.PROP.5559.TER.MF,,,,0.160383747,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, female, no education",MYS.PROP.6064.NED.FE,,,,0.323746065,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, female, primary",MYS.PROP.6064.PRI.FE,,,,0.385589318,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, female, secondary",MYS.PROP.6064.SEC.FE,,,,0.171347087,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, female, tertiary",MYS.PROP.6064.TER.FE,,,,0.11931753,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, male, no education",MYS.PROP.6064.NED.MA,,,,0.100241417,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, male, primary",MYS.PROP.6064.PRI.MA,,,,0.444942448,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, male, secondary",MYS.PROP.6064.SEC.MA,,,,0.281987179,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, male, tertiary",MYS.PROP.6064.TER.MA,,,,0.172828956,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, total, no education",MYS.PROP.6064.NED.MF,,,,0.218644177,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, total, primary",MYS.PROP.6064.PRI.MF,,,,0.413499816,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, total, secondary",MYS.PROP.6064.SEC.MF,,,,0.22337501,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 60-64, total, tertiary",MYS.PROP.6064.TER.MF,,,,0.144480997,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, female, no education",MYS.PROP.65UP.NED.FE,,,,0.503818762,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, female, primary",MYS.PROP.65UP.PRI.FE,,,,0.296069169,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, female, secondary",MYS.PROP.65UP.SEC.FE,,,,0.12888505,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, female, tertiary",MYS.PROP.65UP.TER.FE,,,,0.071227019,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, male, no education",MYS.PROP.65UP.NED.MA,,,,0.20588406,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, male, primary",MYS.PROP.65UP.PRI.MA,,,,0.466895931,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, male, secondary",MYS.PROP.65UP.SEC.MA,,,,0.206988289,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, male, tertiary",MYS.PROP.65UP.TER.MA,,,,0.12023172,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, total, no education",MYS.PROP.65UP.NED.MF,,,,0.371437004,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, total, primary",MYS.PROP.65UP.PRI.MF,,,,0.371972872,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, total, secondary",MYS.PROP.65UP.SEC.MF,,,,0.163588775,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65+, total, tertiary",MYS.PROP.65UP.TER.MF,,,,0.093001349,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, female, no education",MYS.PROP.6569.NED.FE,,,,0.404264732,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, female, primary",MYS.PROP.6569.PRI.FE,,,,0.362950771,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, female, secondary",MYS.PROP.6569.SEC.FE,,,,0.143638623,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, female, tertiary",MYS.PROP.6569.TER.FE,,,,0.089145873,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, male, no education",MYS.PROP.6569.NED.MA,,,,0.131530448,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, male, primary",MYS.PROP.6569.PRI.MA,,,,0.483318872,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, male, secondary",MYS.PROP.6569.SEC.MA,,,,0.24264112,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, male, tertiary",MYS.PROP.6569.TER.MA,,,,0.14250956,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, total, no education",MYS.PROP.6569.NED.MF,,,,0.27796476,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, total, primary",MYS.PROP.6569.PRI.MF,,,,0.418691793,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, total, secondary",MYS.PROP.6569.SEC.MF,,,,0.189485491,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 65-69, total, tertiary",MYS.PROP.6569.TER.MF,,,,0.113857956,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, female, no education",MYS.PROP.7074.NED.FE,,,,0.499150108,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, female, primary",MYS.PROP.7074.PRI.FE,,,,0.290911326,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, female, secondary",MYS.PROP.7074.SEC.FE,,,,0.135639669,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, female, tertiary",MYS.PROP.7074.TER.FE,,,,0.074298897,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, male, no education",MYS.PROP.7074.NED.MA,,,,0.20091416,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, male, primary",MYS.PROP.7074.PRI.MA,,,,0.474554142,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, male, secondary",MYS.PROP.7074.SEC.MA,,,,0.205606416,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, male, tertiary",MYS.PROP.7074.TER.MA,,,,0.118925282,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, total, no education",MYS.PROP.7074.NED.MF,,,,0.364987406,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, total, primary",MYS.PROP.7074.PRI.MF,,,,0.373523823,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, total, secondary",MYS.PROP.7074.SEC.MF,,,,0.167114506,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 70-74, total, tertiary",MYS.PROP.7074.TER.MF,,,,0.094374265,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, female, no education",MYS.PROP.7579.NED.FE,,,,0.588630943,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, female, primary",MYS.PROP.7579.PRI.FE,,,,0.247010355,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, female, secondary",MYS.PROP.7579.SEC.FE,,,,0.110419222,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, female, tertiary",MYS.PROP.7579.TER.FE,,,,0.05393948,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, male, no education",MYS.PROP.7579.NED.MA,,,,0.273925012,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, male, primary",MYS.PROP.7579.PRI.MA,,,,0.46112562,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, male, secondary",MYS.PROP.7579.SEC.MA,,,,0.170663644,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, male, tertiary",MYS.PROP.7579.TER.MA,,,,0.094285724,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, total, no education",MYS.PROP.7579.NED.MF,,,,0.452238561,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, total, primary",MYS.PROP.7579.PRI.MF,,,,0.339807116,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, total, secondary",MYS.PROP.7579.SEC.MF,,,,0.136528931,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 75-79, total, tertiary",MYS.PROP.7579.TER.MF,,,,0.071425392,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, female, no education",MYS.PROP.80UP.NED.FE,,,,0.635954786,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, female, primary",MYS.PROP.80UP.PRI.FE,,,,0.212462136,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, female, secondary",MYS.PROP.80UP.SEC.FE,,,,0.105657233,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, female, tertiary",MYS.PROP.80UP.TER.FE,,,,0.045925845,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, male, no education",MYS.PROP.80UP.NED.MA,,,,0.340805592,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, male, primary",MYS.PROP.80UP.PRI.MA,,,,0.410416966,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, male, secondary",MYS.PROP.80UP.SEC.MA,,,,0.155409818,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, male, tertiary",MYS.PROP.80UP.TER.MA,,,,0.093367623,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, total, no education",MYS.PROP.80UP.NED.MF,,,,0.517821889,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, total, primary",MYS.PROP.80UP.PRI.MF,,,,0.291693176,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, total, secondary",MYS.PROP.80UP.SEC.MF,,,,0.12557061,,
Bolivia,BOL,"IIASA/VID Projection: Proportion of population by educational attainment, age 80+, total, tertiary",MYS.PROP.80UP.TER.MF,,,,0.064914326,,
Bolivia,BOL,Inbound mobility rate. Tertiary. Total,UIS.MSEP.56,,,,,,
Bolivia,BOL,International (or internationally mobile) students. Tertiary. % Female,UIS.FEP.56.FOREIGN,,,,,,
Bolivia,BOL,International (or internationally mobile) students. Tertiary. Total,UIS.E.56.FOREIGN,,,,,,
Bolivia,BOL,Internet users (per 100 people),IT.NET.USER.P2,10.49924432,12.5,16.8,22.40191536,30,
Bolivia,BOL,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,,,,,,
Bolivia,BOL,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,,,,,,
Bolivia,BOL,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,,,,,,
Bolivia,BOL,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,,,,,,
Bolivia,BOL,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,,,,,,
Bolivia,BOL,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,,,,,,
Bolivia,BOL,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,,,,,,
Bolivia,BOL,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,,,,,,
Bolivia,BOL,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,,,,,,
Bolivia,BOL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.28544005,44.40254428,44.58872341,44.84644639,,
Bolivia,BOL,"Labor force, total",SL.TLF.TOTL.IN,4239193.542,4352544.718,4467268.994,4582430.054,,
